SECTOR D,Dark Sector,,,,,ANALYSIS,
03h19m45.85s +41d31m17.42s,0.2896,211.7242,Solenoidal Metric Schema (Iron),15.7,MATCH: [GSF2004] J031946.06+413101.9 (X),,
03h19m46.52s +41d30m37.03s,1.1464,427.2926,Localized Torsional Inflection,8.59,MATCH: 2MASS J03194631+4130449 (X),,
03h19m42.83s +41d30m36.25s,0.2158,290.0115,Minkowskian Baseline,12.22,MATCH: Pul -3  270315 (*),,
03h19m44.41s +41d30m26.49s,0.3413,112.0989,Helical Metric Schema,27.94,MATCH: [CG99] SA426-42 (G),,
03h19m47.05s +41d31m06.04s,0.367,67.2314,Trefoil Metric Schema,11.86,MATCH: [GSF2004] J031946.06+413101.9 (X),,
03h19m45.01s +41d30m33.78s,0.2966,27.0183,Solenoidal Metric Schema (Iron),18.48,MATCH: 2MASS J03194631+4130449 (X),,
03h19m45.04s +41d30m23.12s,0.4587,14.7723,Metric Spacetime Anomaly,21.09,MATCH: [CG99] SA426-42 (G),,
03h19m44.32s +41d30m11.41s,0.2323,184.469,Gasious Substrate Schema,19.93,MATCH: [CG99] SA426-42 (G),,
03h19m44.31s +41d31m09.56s,0.2599,67.7584,Gasious Substrate Schema,11.74,MATCH: GPM  49.935465+41.516135 (*),,
03h19m45.71s +41d30m19.52s,0.9186,180.6995,Baryonic Metric Substrate,14.88,MATCH: [CG99] SA426-42 (G),,
03h19m47.03s +41d30m40.52s,0.4162,170.7454,Trefoil Metric Schema,7.39,MATCH: [GFS2006] 8 (X),,
03h19m44.50s +41d30m49.92s,0.223,80.249,Gasious Substrate Schema,8.04,MATCH: GPM  49.935465+41.516135 (*),,
03h19m42.46s +41d30m12.16s,0.3475,10.7985,Helical Metric Schema,15.09,MATCH: LEDA   12414 (AG?),,
03h19m46.14s +41d31m16.00s,0.5909,68.1422,Metric Spacetime Anomaly,14.13,MATCH: [GSF2004] J031946.06+413101.9 (X),,
03h19m45.65s +41d30m22.21s,0.2272,34.7328,Gasious Substrate Schema,17.65,MATCH: [CG99] SA426-42 (G),,
03h19m45.73s +41d30m46.14s,0.3841,52.6268,Trefoil Metric Schema,6.46,MATCH: 2MASS J03194631+4130449 (X),,
03h19m46.37s +41d30m26.64s,0.1952,179.9766,Minkowskian Baseline,18.64,MATCH: 2MASS J03194631+4130449 (X),,
03h19m45.19s +41d30m20.23s,0.1991,6.5761,Minkowskian Baseline,17.74,MATCH: [CG99] SA426-42 (G),,
03h19m41.43s +41d30m55.11s,0.2585,30.1091,Gasious Substrate Schema,16.79,MATCH: GALEXASC J031939.68+413105.6 (G),,
03h19m46.41s +41d30m20.23s,0.2555,303.404,Gasious Substrate Schema,15.91,MATCH: [CG99] SA426-42 (G),,
03h19m45.75s +41d30m59.02s,0.2917,321.1724,Solenoidal Metric Schema (Iron),4.52,MATCH: [GSF2004] J031946.06+413101.9 (X),,
03h19m44.81s +41d30m29.57s,0.3132,6.162,Solenoidal Metric Schema (Iron),22.94,MATCH: 2MASS J03194631+4130449 (X),,
03h19m46.84s +41d30m30.31s,0.2876,105.2385,Solenoidal Metric Schema (Iron),16.13,MATCH: 2MASS J03194631+4130449 (X),,
03h19m47.40s +41d30m19.60s,0.292,89.7595,Solenoidal Metric Schema (Iron),19.51,MATCH: SN 1968A (SN*),,
03h19m45.59s +41d31m14.63s,0.3168,4.2693,Solenoidal Metric Schema (Iron),13.78,MATCH: [GSF2004] J031946.06+413101.9 (X),,
03h19m45.21s +41d30m29.60s,0.3822,108.9054,Trefoil Metric Schema,19.87,MATCH: 2MASS J03194631+4130449 (X),,
03h19m47.32s +41d30m22.80s,0.174,241.569,Minkowskian Baseline,21.49,MATCH: NGC  1275 (Sy2),,
03h19m42.25s +41d30m43.88s,0.4645,0.4499,Metric Spacetime Anomaly,9.18,MATCH: Pul -3  270315 (*),,
03h19m46.55s +41d31m07.69s,0.2097,168.6186,Minkowskian Baseline,7.99,MATCH: [GSF2004] J031946.06+413101.9 (X),,
03h19m46.57s +41d30m28.59s,0.2587,66.9118,Gasious Substrate Schema,16.94,MATCH: 2MASS J03194631+4130449 (X),,
03h19m45.05s +41d30m59.28s,0.5206,29.8156,Metric Spacetime Anomaly,6.75,MATCH: GPM  49.935465+41.516135 (*),,
03h19m44.38s +41d31m01.42s,0.2988,6.1536,Solenoidal Metric Schema (Iron),3.59,MATCH: GPM  49.935465+41.516135 (*),,
03h19m41.66s +41d30m43.60s,0.318,18.9987,Solenoidal Metric Schema (Iron),6.97,MATCH: Pul -3  270315 (*),,
03h19m46.45s +41d30m21.26s,0.2273,125.5139,Localized Torsional Inflection,17.03,MATCH: [CG99] SA426-42 (G),,
03h19m41.65s +41d30m44.72s,0.7164,59.4155,Metric Spacetime Anomaly,8.1,MATCH: Pul -3  270315 (*),,
03h19m42.30s +41d30m18.84s,0.3633,73.3459,Trefoil Metric Schema,18.92,MATCH: Pul -3  270315 (*),,
03h19m44.57s +41d31m04.04s,0.2991,59.4114,Localized Torsional Inflection,6.21,MATCH: GPM  49.935465+41.516135 (*),,
03h19m42.16s +41d30m13.77s,0.3351,29.2432,Helical Metric Schema,15.75,MATCH: LEDA   12414 (AG?),,
03h19m45.70s +41d31m06.22s,0.4244,63.1171,Trefoil Metric Schema,5.92,MATCH: [GSF2004] J031946.06+413101.9 (X),,
03h19m42.03s +41d30m37.48s,0.292,75.8647,Solenoidal Metric Schema (Iron),3.32,MATCH: Pul -3  270315 (*),,
03h19m44.50s +41d30m32.09s,1.1841,78.8917,Baryonic Metric Substrate,24.12,MATCH: 2MASS J03194631+4130449 (X),,
03h19m43.96s +41d30m04.23s,0.3282,295.8943,Helical Metric Schema,19.07,MATCH: [HCF2005] SW2 knot (PoG),,
03h19m46.61s +41d31m11.02s,0.2283,31.8042,Gasious Substrate Schema,11.02,MATCH: [GSF2004] J031946.06+413101.9 (X),,
03h19m46.82s +41d30m29.56s,0.1946,238.2184,Minkowskian Baseline,16.75,MATCH: 2MASS J03194631+4130449 (X),,
03h19m43.35s +41d31m06.72s,0.2263,2.9085,Gasious Substrate Schema,15.25,MATCH: GPM  49.935465+41.516135 (*),,
TD7,,,,,,,
--- INITIATING VOLUMETRIC METRIC SCAN ---,,,,,,,
"Target: RA 14.017, DEC 2.871",,,,,,,
Depth: 50000 XYZ,Radius: 10,,,,,,
Scanning Volume... Sampling 418 points.,,,,,,,
Structure Detected: 418 metric nodes.,,,,,,,
FULL SIMBAD REALITY CHECK - ALL NODES,,,,,,TD7,
PREDICTED COORDINATES,MODE (m),HELICITY,PREDICTED IDENTITY,OFFSET,REALITY CHECK,Closest OFFSET,0.29
14h01m01.47s +02d52m28.97s,0.2763,242.6925,Localized Torsional Inflection,8.15,MATCH: [SAF2001] B (LeI),Average OFFSET,6.669354067
14h01m00.83s +02d52m25.27s,1.3537,21.8121,Metric Spacetime Anomaly,2.52,MATCH: [RSK2010] A 1835 7.1 (LeG),Max OFFSET,15.81
14h01m01.71s +02d52m09.12s,0.2906,261.1126,Solenoidal Metric Schema (Iron),6.99,MATCH: DES J140101.29+025212.4 (GiC),Number of Close Matches(OFFSET < 1 arcsecond),7
14h01m01.25s +02d52m23.69s,0.8566,89.7091,Localized Torsional Inflection,2.35,MATCH: [SAF2001] B (LeI),,
14h01m02.78s +02d51m55.23s,0.1896,99.7493,Minkowskian Baseline,9.24,MATCH: SDSS J140102.61+025204.1 (rG),No SIMBAD Match,0
14h00m59.51s +02d52m37.64s,0.2156,145.1967,Minkowskian Baseline,10.43,MATCH: [RPS2006] ACO 1835  8 (G),,
14h01m02.69s +02d52m12.95s,0.2582,172.2831,Gasious Substrate Schema,4.93,MATCH: FIRST J140102.9+025209 (rG),Structure Type,Count
14h01m01.24s +02d51m34.81s,0.366,77.7972,Trefoil Metric Schema,7.73,MATCH: SDSS J140101.42+025142.0 (GiC),Gasious Substrate Schema,100
14h00m59.87s +02d52m14.61s,0.3638,91.6676,Trefoil Metric Schema,5.73,MATCH: [RSK2010] A 1835 2.3 (LeG),Minkowskian Baseline,65
14h01m00.34s +02d52m51.24s,0.4221,96.9506,Localized Torsional Inflection,8.28,MATCH: [PSR2004] 1916 (G),Metric Spacetime Anomaly,58
14h01m02.19s +02d52m29.89s,0.2733,118.5366,Gasious Substrate Schema,6.79,MATCH: DES J140102.62+025231.9 (GiC),Trefoil Metric Schema,55
14h01m00.52s +02d51m38.93s,0.3953,36.1635,Trefoil Metric Schema,4.96,MATCH: DES J140100.31+025142.8 (GiC),Solenoidal Metric Schema (Iron),47
14h01m02.36s +02d52m12.35s,0.2732,49.0153,Gasious Substrate Schema,8.33,MATCH: FIRST J140102.9+025209 (rG),Helical Metric Schema,39
14h01m00.05s +02d52m41.67s,0.2066,41.536,Minkowskian Baseline,2.41,MATCH: [RPS2006] ACO 1835  8 (G),Localized Torsional Inflection,34
14h01m01.65s +02d52m43.98s,0.2731,0.9512,Gasious Substrate Schema,6.34,MATCH: ACO  1835 (ClG),Baryonic Metric Substrate,17
14h01m01.37s +02d52m26.35s,0.3956,41.6639,Trefoil Metric Schema,5.25,MATCH: [SAF2001] B (LeI),Spacetime Curvature Limit (Black Hole),3
14h01m02.43s +02d52m23.00s,0.2775,15.9954,Gasious Substrate Schema,9.37,MATCH: DES J140102.62+025231.9 (GiC),,
14h01m02.44s +02d52m03.28s,0.4356,40.8612,Trefoil Metric Schema,2.84,MATCH: SDSS J140102.61+025204.1 (rG),,
14h00m59.94s +02d52m09.02s,0.3805,28.0188,Trefoil Metric Schema,4.84,MATCH: [RPS2006] ACO 1835 19 (G),,
14h01m01.63s +02d52m15.76s,0.2538,161.0726,Localized Torsional Inflection,6,MATCH: DES J140101.29+025212.4 (GiC),,
14h01m01.82s +02d52m48.77s,0.2009,221.4076,Minkowskian Baseline,4.26,MATCH: [SAF2001] B' (LeI),,
14h00m59.76s +02d52m48.18s,0.4121,98.6245,Trefoil Metric Schema,6.06,MATCH: [RPS2006] ACO 1835  8 (G),,
14h01m02.44s +02d52m38.22s,0.2168,164.3363,Minkowskian Baseline,4.44,MATCH: [RSK2010] A 1835 6.2 (LeG),,
14h01m00.86s +02d52m03.97s,0.2472,37.0095,Gasious Substrate Schema,6.07,MATCH: [PSR2004] 2582 (EmG),,
14h01m01.25s +02d52m03.12s,0.351,188.4001,Helical Metric Schema,9.31,MATCH: DES J140101.29+025212.4 (GiC),,
14h01m01.50s +02d51m55.48s,0.7648,1.514,Metric Spacetime Anomaly,6.6,MATCH: DES J140101.89+025152.5 (GiC),,
14h01m02.97s +02d51m52.68s,0.3601,256.4259,Localized Torsional Inflection,12.61,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m01.34s +02d52m21.37s,0.5082,83.8927,Metric Spacetime Anomaly,3.95,MATCH: [SAF2001] B (LeI),,
14h00m59.89s +02d52m07.78s,1.4975,51.1383,Metric Spacetime Anomaly,4.52,MATCH: [RPS2006] ACO 1835 19 (G),,
14h01m01.90s +02d51m57.31s,0.4156,131.5382,Trefoil Metric Schema,4.79,MATCH: DES J140101.89+025152.5 (GiC),,
14h01m00.56s +02d51m57.09s,0.2113,36.0024,Minkowskian Baseline,4.19,MATCH: [RCJ2002] J140100.5+025153 (Rad),,
14h01m01.00s +02d52m21.62s,0.2389,36.0046,Gasious Substrate Schema,1.28,MATCH: [RSK2010] A 1835 7.4 (LeG),,
14h00m59.85s +02d51m48.93s,0.2372,25.7194,Gasious Substrate Schema,9.27,MATCH: DES J140100.31+025142.8 (GiC),,
14h01m02.26s +02d51m43.13s,0.206,13.8897,Minkowskian Baseline,10.88,MATCH: DES J140101.89+025152.5 (GiC),,
14h01m00.07s +02d52m22.55s,0.2869,61.0334,Solenoidal Metric Schema (Iron),8.51,MATCH: [RSK2010] A 1835 2.3 (LeG),,
14h00m59.52s +02d52m29.84s,0.2039,107.2266,Minkowskian Baseline,11.56,MATCH: [RSK2010] A 1835 2.3 (LeG),,
14h01m00.31s +02d52m30.58s,1.0347,39.1728,Baryonic Metric Substrate,11.91,MATCH: [RSK2010] A 1835 7.1 (LeG),,
14h00m59.97s +02d52m37.64s,0.2855,150.0288,Solenoidal Metric Schema (Iron),6.57,MATCH: [RPS2006] ACO 1835  8 (G),,
14h01m00.34s +02d51m40.46s,1.5124,100.6104,Spacetime Curvature Limit (Black Hole),2.41,MATCH: DES J140100.31+025142.8 (GiC),,
14h00m59.32s +02d52m00.76s,0.3849,337.9775,Localized Torsional Inflection,7.36,MATCH: SDSS J140059.80+025201.8 (rG),,
14h01m02.62s +02d52m26.40s,0.276,95.2294,Gasious Substrate Schema,5.52,MATCH: DES J140102.62+025231.9 (GiC),,
14h01m02.34s +02d52m02.24s,1.5749,131.3183,Spacetime Curvature Limit (Black Hole),4.61,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m02.37s +02d52m21.28s,0.2635,76.1949,Gasious Substrate Schema,11.29,MATCH: DES J140102.62+025231.9 (GiC),,
14h00m59.82s +02d52m17.39s,0.4292,9.3652,Trefoil Metric Schema,3.75,MATCH: [RSK2010] A 1835 2.3 (LeG),,
14h01m00.59s +02d52m26.11s,0.3078,80.0893,Solenoidal Metric Schema (Iron),5.98,MATCH: [RSK2010] A 1835 7.1 (LeG),,
14h01m03.20s +02d52m18.45s,0.3582,48.776,Helical Metric Schema,1.63,MATCH: [RSK2010] A 1835 2.2 (LeG),,
14h01m02.83s +02d52m07.73s,0.2718,21.7766,Gasious Substrate Schema,1.12,MATCH: FIRST J140102.9+025209 (rG),,
14h01m00.62s +02d52m26.37s,0.2159,35.627,Minkowskian Baseline,5.71,MATCH: [RSK2010] A 1835 7.1 (LeG),,
14h00m59.46s +02d51m56.08s,0.3764,154.2815,Trefoil Metric Schema,7.67,MATCH: SDSS J140059.80+025201.8 (rG),,
14h01m02.13s +02d52m34.76s,0.4219,24.7355,Trefoil Metric Schema,7.7,MATCH: NAME SMM J14010+0252 (Sy1),,
14h01m02.30s +02d52m17.91s,0.3598,109.4638,Localized Torsional Inflection,12.44,MATCH: FIRST J140102.9+025209 (rG),,
14h01m00.80s +02d52m01.65s,0.2411,62.3718,Gasious Substrate Schema,8.04,MATCH: [PSR2004] 2582 (EmG),,
14h01m00.84s +02d52m20.30s,0.2257,107.4415,Gasious Substrate Schema,3.55,MATCH: [RSK2010] A 1835 7.4 (LeG),,
14h01m01.89s +02d52m12.91s,0.2089,3.2041,Minkowskian Baseline,8.88,MATCH: DES J140101.29+025212.4 (GiC),,
14h00m58.93s +02d52m16.37s,0.279,8.0737,Gasious Substrate Schema,4.21,MATCH: [RSK2010] A 1835 5.2 (LeG),,
14h01m01.37s +02d52m07.57s,0.2361,45.4514,Gasious Substrate Schema,4.95,MATCH: DES J140101.29+025212.4 (GiC),,
14h01m03.56s +02d52m14.15s,0.3055,51.2938,Solenoidal Metric Schema (Iron),3.22,MATCH: [RSK2010] A 1835 1.1 (LeG),,
14h00m59.65s +02d52m18.79s,0.228,13.4258,Gasious Substrate Schema,1.19,MATCH: [RSK2010] A 1835 2.3 (LeG),,
14h00m59.46s +02d51m58.03s,0.4052,15.0875,Trefoil Metric Schema,6.38,MATCH: SDSS J140059.80+025201.8 (rG),,
14h01m00.36s +02d52m41.49s,0.2199,44.7909,Minkowskian Baseline,5.2,MATCH: [PSR2004] 1916 (G),,
14h01m03.39s +02d52m17.54s,0.211,101.8056,Minkowskian Baseline,2.01,MATCH: [RSK2010] A 1835 2.2 (LeG),,
14h01m03.52s +02d52m19.92s,0.3011,111.1401,Solenoidal Metric Schema (Iron),4.09,MATCH: [SAF2001] A (LeI),,
14h01m00.10s +02d52m42.62s,0.1866,95.0284,Minkowskian Baseline,1.59,MATCH: [RPS2006] ACO 1835  8 (G),,
14h01m02.02s +02d52m02.97s,0.5378,54.9512,Localized Torsional Inflection,9.07,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m00.36s +02d52m40.06s,0.3699,39.0787,Trefoil Metric Schema,6.04,MATCH: [PSR2004] 1916 (G),,
14h01m00.52s +02d52m07.41s,0.466,11.2897,Metric Spacetime Anomaly,3.38,MATCH: [RPS2006] ACO 1835 35 (G),,
14h00m59.69s +02d52m04.88s,0.3205,132.4106,Helical Metric Schema,3.61,MATCH: SDSS J140059.80+025201.8 (rG),,
14h01m02.22s +02d51m53.01s,0.8173,17.0643,Baryonic Metric Substrate,4.91,MATCH: DES J140101.89+025152.5 (GiC),,
14h01m00.18s +02d52m22.62s,0.3063,181.9115,Solenoidal Metric Schema (Iron),10,MATCH: [RSK2010] A 1835 2.3 (LeG),,
14h01m02.30s +02d52m20.07s,0.1741,55.3565,Minkowskian Baseline,12.79,MATCH: DES J140102.62+025231.9 (GiC),,
14h01m00.80s +02d52m41.61s,0.3233,114.9867,Helical Metric Schema,8.24,MATCH: [RSK2010] A 1835 7.2 (LeG),,
14h01m02.91s +02d51m54.64s,0.2911,0.3173,Solenoidal Metric Schema (Iron),10.46,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m00.40s +02d52m42.62s,0.2665,141.7133,Gasious Substrate Schema,5.3,MATCH: [PSR2004] 1916 (G),,
14h01m00.38s +02d52m46.00s,0.3294,27.3235,Helical Metric Schema,5.16,MATCH: [PSR2004] 1916 (G),,
14h01m00.11s +02d51m42.58s,0.5562,1.016,Metric Spacetime Anomaly,3.1,MATCH: DES J140100.31+025142.8 (GiC),,
14h01m03.23s +02d52m03.79s,0.3512,20.9574,Helical Metric Schema,4.34,MATCH: [SAF2001] C2 (LeI),,
14h01m02.30s +02d52m02.41s,0.7955,3.7549,Metric Spacetime Anomaly,5.1,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m01.79s +02d52m13.55s,0.2655,191.152,Gasious Substrate Schema,7.46,MATCH: DES J140101.29+025212.4 (GiC),,
14h01m00.83s +02d52m10.77s,0.2163,171.174,Minkowskian Baseline,2.3,MATCH: [PSR2004] 2582 (EmG),,
14h01m01.72s +02d52m30.80s,0.2112,33.208,Minkowskian Baseline,12.13,MATCH: [SAF2001] B (LeI),,
14h01m00.23s +02d52m14.71s,0.7952,177.302,Metric Spacetime Anomaly,8.63,MATCH: [RPS2006] ACO 1835 35 (G),,
14h01m01.77s +02d51m58.11s,0.9755,56.8272,Baryonic Metric Substrate,5.89,MATCH: DES J140101.89+025152.5 (GiC),,
14h01m01.34s +02d52m37.96s,0.239,175.9396,Localized Torsional Inflection,11.98,MATCH: NAME SMM J14010+0252 (Sy1),,
14h01m02.00s +02d52m11.00s,0.4008,320.4787,Trefoil Metric Schema,10.61,MATCH: DES J140101.29+025212.4 (GiC),,
14h01m01.03s +02d52m42.49s,0.3257,408.6474,Localized Torsional Inflection,6.74,MATCH: [RSK2010] A 1835 7.2 (LeG),,
14h01m00.29s +02d52m32.58s,1.1659,21.6643,Baryonic Metric Substrate,12.01,MATCH: [RPS2006] ACO 1835  8 (G),,
14h00m59.15s +02d52m35.29s,0.3492,63.0771,Helical Metric Schema,9.7,MATCH: [RSK2010] A 1835 4.3 (LeG),,
14h01m02.28s +02d52m05.57s,1.3924,186.3306,Metric Spacetime Anomaly,5.29,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m00.77s +02d51m46.73s,0.3233,148.3413,Helical Metric Schema,4.7,MATCH: FIRST J140100.5+025150 (rG),,
14h01m01.04s +02d51m55.62s,0.328,53.426,Helical Metric Schema,8.5,MATCH: [RCJ2002] J140100.5+025153 (Rad),,
14h01m01.65s +02d52m26.31s,0.8789,161.9573,Baryonic Metric Substrate,8.88,MATCH: [SAF2001] B (LeI),,
14h01m00.73s +02d52m18.33s,0.2674,86.5138,Gasious Substrate Schema,6.09,MATCH: [RSK2010] A 1835 7.1 (LeG),,
14h01m02.42s +02d52m13.86s,0.2585,74.2067,Gasious Substrate Schema,8.36,MATCH: FIRST J140102.9+025209 (rG),,
14h01m00.03s +02d52m03.97s,0.3045,1.0115,Solenoidal Metric Schema (Iron),2.03,MATCH: [RPS2006] ACO 1835 19 (G),,
14h01m00.99s +02d52m23.37s,0.4996,47.7697,Metric Spacetime Anomaly,0.49,MATCH: [RSK2010] A 1835 7.4 (LeG),,
14h01m02.79s +02d52m17.33s,0.4068,36.6644,Trefoil Metric Schema,7.03,MATCH: [RSK2010] A 1835 2.2 (LeG),,
14h00m59.65s +02d52m32.11s,0.281,98.2409,Solenoidal Metric Schema (Iron),13.44,MATCH: [RPS2006] ACO 1835  8 (G),,
14h01m01.58s +02d51m49.36s,0.4872,0.5678,Metric Spacetime Anomaly,5.67,MATCH: DES J140101.89+025152.5 (GiC),,
14h01m02.00s +02d52m08.40s,0.5895,261.9725,Metric Spacetime Anomaly,10.22,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m03.04s +02d52m05.69s,0.1969,48.3523,Minkowskian Baseline,4.06,MATCH: FIRST J140102.9+025209 (rG),,
14h01m01.16s +02d52m43.95s,0.4845,103.9804,Metric Spacetime Anomaly,5.73,MATCH: [RSK2010] A 1835 7.2 (LeG),,
14h01m02.92s +02d52m03.02s,0.2187,36.4744,Minkowskian Baseline,4.63,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m02.70s +02d52m04.94s,0.2529,4.3757,Gasious Substrate Schema,1.43,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m01.07s +02d51m40.88s,0.2765,3.8079,Gasious Substrate Schema,5.03,MATCH: DES J140101.18+025145.6 (GiC),,
14h01m03.24s +02d52m23.96s,0.2681,76.4014,Gasious Substrate Schema,6.88,MATCH: [RSK2010] A 1835 2.2 (LeG),,
14h01m02.34s +02d52m07.80s,0.2297,33.3973,Gasious Substrate Schema,5.56,MATCH: SDSS J140102.61+025204.1 (rG),,
14h00m59.16s +02d52m21.71s,0.1912,18.3384,Minkowskian Baseline,5.81,MATCH: [RSK2010] A 1835 8.2 (LeG),,
14h01m00.30s +02d51m59.73s,0.2843,82.6428,Solenoidal Metric Schema (Iron),5.98,MATCH: [RPS2006] ACO 1835 19 (G),,
14h01m02.65s +02d51m56.40s,0.2572,200.7002,Gasious Substrate Schema,7.77,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m02.70s +02d51m42.88s,0.2833,75.3841,Solenoidal Metric Schema (Iron),13.01,MATCH: [RPS2006] ACO 1835 22 (G),,
14h01m00.66s +02d52m46.58s,0.4419,12.7949,Trefoil Metric Schema,5.88,MATCH: [RSK2010] A 1835 7.2 (LeG),,
14h01m03.49s +02d52m06.22s,0.7062,59.3535,Metric Spacetime Anomaly,3.36,MATCH: [SAF2001] C2 (LeI),,
14h00m59.49s +02d51m56.86s,0.4521,48.6315,Metric Spacetime Anomaly,6.8,MATCH: SDSS J140059.80+025201.8 (rG),,
14h01m02.28s +02d51m58.66s,0.4633,48.0411,Metric Spacetime Anomaly,7.49,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m02.02s +02d52m33.49s,0.2064,201.6842,Minkowskian Baseline,8.98,MATCH: NAME SMM J14010+0252 (Sy1),,
14h01m01.45s +02d51m40.91s,0.5068,18.4196,Metric Spacetime Anomaly,1.15,MATCH: SDSS J140101.42+025142.0 (GiC),,
14h01m01.69s +02d52m34.81s,0.215,167.7393,Minkowskian Baseline,9.62,MATCH: NAME SMM J14010+0252 (Sy1),,
14h01m02.76s +02d52m25.51s,0.2763,139.0245,Gasious Substrate Schema,6.73,MATCH: DES J140102.62+025231.9 (GiC),,
14h01m03.39s +02d52m04.87s,0.516,310.0349,Localized Torsional Inflection,3.41,MATCH: [SAF2001] C2 (LeI),,
14h01m02.48s +02d52m09.72s,0.2221,13.4063,Gasious Substrate Schema,5.8,MATCH: FIRST J140102.9+025209 (rG),,
14h00m59.68s +02d52m20.22s,0.2537,54.5183,Gasious Substrate Schema,2.45,MATCH: [RSK2010] A 1835 2.3 (LeG),,
14h01m03.11s +02d52m13.41s,0.206,167.2594,Minkowskian Baseline,4.3,MATCH: [RSK2010] A 1835 2.2 (LeG),,
14h01m02.00s +02d51m57.18s,0.2167,127.9125,Minkowskian Baseline,4.92,MATCH: DES J140101.89+025152.5 (GiC),,
14h00m59.78s +02d52m22.21s,0.5845,53.9328,Metric Spacetime Anomaly,4.94,MATCH: [RSK2010] A 1835 2.3 (LeG),,
14h01m02.86s +02d51m45.18s,0.3166,35.4335,Solenoidal Metric Schema (Iron),15.81,MATCH: [RPS2006] ACO 1835 22 (G),,
14h01m00.06s +02d52m25.23s,0.3246,16.973,Helical Metric Schema,10,MATCH: [RSK2010] A 1835 2.3 (LeG),,
14h01m00.09s +02d51m54.96s,0.4503,2.2954,Metric Spacetime Anomaly,6.45,MATCH: [RCJ2002] J140100.5+025153 (Rad),,
14h01m02.14s +02d52m30.57s,0.3596,23.3394,Helical Metric Schema,7.35,MATCH: DES J140102.62+025231.9 (GiC),,
14h00m59.90s +02d52m25.93s,0.1908,134.8148,Minkowskian Baseline,9.02,MATCH: [RSK2010] A 1835 2.3 (LeG),,
14h01m02.26s +02d52m12.48s,0.4597,80.4571,Metric Spacetime Anomaly,9.75,MATCH: FIRST J140102.9+025209 (rG),,
14h01m02.39s +02d51m50.76s,0.3681,199.7477,Localized Torsional Inflection,7.64,MATCH: DES J140101.89+025152.5 (GiC),,
14h01m03.26s +02d52m08.55s,0.337,8.5779,Helical Metric Schema,0.81,MATCH: [SAF2001] C2 (LeI),,
14h01m00.13s +02d52m20.57s,0.6874,131.1464,Metric Spacetime Anomaly,8.58,MATCH: [RSK2010] A 1835 2.3 (LeG),,
14h01m03.19s +02d52m39.99s,1.2254,85.3736,Localized Torsional Inflection,5.05,MATCH: SDSS J140103.13+025245.0 (GiC),,
14h01m01.66s +02d52m11.47s,0.3898,15.6245,Trefoil Metric Schema,5.5,MATCH: DES J140101.29+025212.4 (GiC),,
14h01m02.21s +02d52m21.14s,0.2679,46.5012,Gasious Substrate Schema,12.42,MATCH: DES J140102.62+025231.9 (GiC),,
14h01m00.79s +02d52m35.29s,0.1968,439.9013,Minkowskian Baseline,12.05,MATCH: [RSK2010] A 1835 7.1 (LeG),,
14h01m00.25s +02d51m43.48s,0.2104,66.273,Minkowskian Baseline,1.18,MATCH: DES J140100.31+025142.8 (GiC),,
14h01m01.00s +02d52m25.23s,0.4314,84.7807,Trefoil Metric Schema,1.92,MATCH: [RSK2010] A 1835 7.1 (LeG),,
14h01m00.43s +02d51m58.75s,1.6326,169.9588,Spacetime Curvature Limit (Black Hole),5.84,MATCH: [RCJ2002] J140100.5+025153 (Rad),,
14h01m02.26s +02d52m28.85s,0.5454,263.9443,Localized Torsional Inflection,6.24,MATCH: DES J140102.62+025231.9 (GiC),,
14h01m02.76s +02d52m00.64s,0.2262,211.4378,Gasious Substrate Schema,4.09,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m00.57s +02d52m32.37s,0.2896,201.7105,Solenoidal Metric Schema (Iron),10.55,MATCH: [RSK2010] A 1835 7.1 (LeG),,
14h01m02.01s +02d52m07.78s,0.2075,5.6956,Minkowskian Baseline,9.83,MATCH: SDSS J140102.61+025204.1 (rG),,
14h01m01.84s +02d52m33.46s,0.4006,15.8151,Trefoil Metric Schema,9.67,MATCH: NAME SMM J14010+0252 (Sy1),,
14h01m02.60s +02d52m31.92s,0.3597,54.4956,Helical Metric Schema,0.34,MATCH: DES J140102.62+025231.9 (GiC),,
14h01m00.60s +02d52m18.36s,0.3346,85.6196,Helical Metric Schema,7.3,MATCH: [RSK2010] A 1835 7.1 (LeG),,
14h01m02.97s +02d52m39.49s,0.3277,128.6956,Helical Metric Schema,2.61,MATCH: [RSK2010] A 1835 6.1 (LeG),,
14h01m01.33s +02d52m37.21s,0.4337,70.2546,Trefoil Metric Schema,12.41,MATCH: NAME SMM J14010+0252 (Sy1),,
14h01m00.68s +02d52m38.43s,0.3057,10.2641,Solenoidal Metric Schema (Iron),10.88,MATCH: [PSR2004] 1916 (G),,
