SECTOR E,Null Control,,,,,ANALYSIS,
04h30m35.17s +30d07m03.68s,0.197,109.537,Minkowskian Baseline,192.45,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m38.32s +30d06m46.56s,0.2293,18.6208,Gasious Substrate Schema,180.3,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m37.52s +30d06m51.74s,0.1644,301.4672,Minkowskian Baseline,181.77,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m35.44s +30d06m55.31s,0.1982,330.7066,Minkowskian Baseline,196.06,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m34.04s +30d06m15.40s,0.6344,38.589,Metric Spacetime Anomaly,168.49,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m36.45s +30d06m42.26s,0.8807,277.4769,Baryonic Metric Substrate,197.18,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m34.80s +30d06m09.11s,0.2357,84.8646,Gasious Substrate Schema,162.25,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m35.80s +30d06m44.20s,0.1899,4.6961,Minkowskian Baseline,198.12,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m36.25s +30d06m13.74s,0.2556,79.0233,Gasious Substrate Schema,168.58,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m36.02s +30d06m52.96s,0.358,43.9319,Helical Metric Schema,192.82,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m36.41s +30d06m16.63s,0.4634,116.8885,Metric Spacetime Anomaly,171.75,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m37.31s +30d06m25.95s,0.3241,210.209,Helical Metric Schema,183.05,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m38.59s +30d06m17.01s,0.7797,80.5217,Metric Spacetime Anomaly,178.71,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m34.75s +30d07m04.62s,0.2534,107.5962,Gasious Substrate Schema,195.7,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m37.49s +30d06m41.57s,0.3041,161.1873,Solenoidal Metric Schema (Iron),190.35,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m34.37s +30d07m00.64s,0.2533,338.8555,Gasious Substrate Schema,202.01,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m36.44s +30d06m36.55s,0.2429,88.4522,Gasious Substrate Schema,191.51,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m38.40s +30d06m14.40s,0.6644,17.5294,Metric Spacetime Anomaly,175.47,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m38.49s +30d06m34.32s,1.0768,49.2826,Baryonic Metric Substrate,189.7,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m37.45s +30d07m00.44s,0.6277,249.5023,Metric Spacetime Anomaly,175.32,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m33.45s +30d06m52.14s,0.2421,1.6134,Gasious Substrate Schema,205.51,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m35.63s +30d06m59.26s,0.4269,26.374,Trefoil Metric Schema,191.48,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m36.83s +30d06m54.21s,0.6198,187.4276,Metric Spacetime Anomaly,185.18,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m36.52s +30d06m35.91s,0.2446,50.3535,Gasious Substrate Schema,191.02,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m38.06s +30d06m18.08s,0.3469,13.3709,Helical Metric Schema,177.74,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m37.99s +30d07m01.07s,0.6329,105.0317,Metric Spacetime Anomaly,170.63,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m35.00s +30d06m47.84s,0.4233,92.9545,Trefoil Metric Schema,201.05,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m38.62s +30d06m26.43s,0.3351,43.8962,Helical Metric Schema,187.81,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m37.64s +30d06m14.97s,1.0675,61.5149,Localized Torsional Inflection,173.33,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m34.37s +30d06m41.54s,0.6265,151.9583,Metric Spacetime Anomaly,194.58,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m33.66s +30d06m53.21s,0.2263,33.0405,Gasious Substrate Schema,206.44,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m35.95s +30d06m53.55s,0.3686,20.452,Trefoil Metric Schema,192.96,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m37.53s +30d06m29.82s,0.3449,31.0102,Helical Metric Schema,187.44,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m35.75s +30d06m55.98s,0.3727,35.8112,Trefoil Metric Schema,192.85,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m35.99s +30d06m40.36s,0.2361,401.8256,Gasious Substrate Schema,194.56,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m37.23s +30d06m46.16s,0.3155,26.7337,Solenoidal Metric Schema (Iron),188.5,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m36.53s +30d06m13.80s,0.2559,29.2977,Gasious Substrate Schema,169.21,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m36.79s +30d06m17.39s,0.229,46.3069,Gasious Substrate Schema,173.33,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m34.37s +30d06m45.79s,0.25,185.7486,Gasious Substrate Schema,198.83,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m34.92s +30d06m43.60s,0.3651,75.1494,Localized Torsional Inflection,196.77,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m35.33s +30d06m11.96s,0.2321,75.4645,Gasious Substrate Schema,165.48,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m36.05s +30d06m06.35s,0.2549,150.267,Gasious Substrate Schema,160.9,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m34.42s +30d06m09.84s,0.2681,14.3793,Gasious Substrate Schema,162.88,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m38.59s +30d06m29.55s,0.2121,367.758,Minkowskian Baseline,190.68,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m33.66s +30d06m30.62s,0.1875,77.2441,Minkowskian Baseline,183.88,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m34.77s +30d06m40.13s,0.6518,43.6622,Metric Spacetime Anomaly,193.24,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m36.93s +30d06m14.27s,1.1151,37.1826,Baryonic Metric Substrate,170.61,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m34.02s +30d06m09.26s,0.4978,74.8435,Metric Spacetime Anomaly,162.35,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m33.83s +30d06m13.26s,0.2706,56.2181,Gasious Substrate Schema,166.44,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m37.99s +30d06m37.20s,0.1923,19.9393,Minkowskian Baseline,190.51,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m35.93s +30d06m29.84s,0.3448,52.4893,Helical Metric Schema,184.01,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m38.97s +30d06m24.42s,0.3271,156.8981,Helical Metric Schema,187.29,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m36.84s +30d06m41.95s,0.2137,130.6493,Minkowskian Baseline,194.87,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m38.05s +30d06m53.41s,0.2067,239.4626,Minkowskian Baseline,176.47,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m37.14s +30d06m35.19s,0.2279,93.204,Gasious Substrate Schema,191.66,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m33.29s +30d06m33.85s,0.4611,95.3993,Localized Torsional Inflection,187.4,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m37.26s +30d06m49.08s,0.4229,39.2444,Trefoil Metric Schema,185.9,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m36.99s +30d06m26.43s,0.4746,92.3733,Metric Spacetime Anomaly,182.69,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m35.27s +30d06m13.12s,0.1958,51.2042,Minkowskian Baseline,166.58,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m36.65s +30d06m18.71s,0.4163,52.4686,Trefoil Metric Schema,174.31,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m34.03s +30d06m09.56s,0.2035,134.7125,Minkowskian Baseline,162.65,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m37.98s +30d06m57.28s,0.1966,43.4032,Minkowskian Baseline,173.8,MATCH: ZTF J043045.67+300919.5 (BY*),,
04h30m37.08s +30d06m13.82s,0.2385,73.7716,Gasious Substrate Schema,170.56,MATCH: ZTF J043034.35+300326.9 (BY*),,
04h30m37.63s +30d06m48.05s,0.2108,23.8326,Minkowskian Baseline,183.97,MATCH: ZTF J043045.67+300919.5 (BY*),,
TE7,,,,,,,
--- INITIATING VOLUMETRIC METRIC SCAN ---,,,,,,,
"Target: RA 23.81, DEC -24.65",,,,,,,
Depth: 50000 XYZ,Radius: 10,,,,,,
Scanning Volume... Sampling 418 points.,,,,,,,
Structure Detected: 418 metric nodes.,,,,,,,
FULL SIMBAD REALITY CHECK - ALL NODES,,,,,,TE7,
PREDICTED COORDINATES,MODE (m),HELICITY,PREDICTED IDENTITY,OFFSET,REALITY CHECK,Closest OFFSET,0
23h48m37.06s -24d39m03.46s,0.205,76.9249,Minkowskian Baseline,N/A,NO MATCH,Average OFFSET,#DIV/0!
23h48m35.59s -24d39m17.69s,0.296,6.3249,Solenoidal Metric Schema (Iron),N/A,NO MATCH,Max OFFSET,0
23h48m35.20s -24d38m55.53s,0.2322,106.3613,Gasious Substrate Schema,N/A,NO MATCH,Number of Close Matches(OFFSET < 1 arcsecond),0
23h48m36.13s -24d38m55.25s,0.6713,68.2578,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m36.90s -24d38m52.49s,0.7717,142.5507,Metric Spacetime Anomaly,N/A,NO MATCH,No SIMBAD Match,418
23h48m37.53s -24d39m12.77s,0.3426,67.3212,Helical Metric Schema,N/A,NO MATCH,,
23h48m35.40s -24d39m21.93s,0.2114,178.1307,Minkowskian Baseline,N/A,NO MATCH,Structure Type,Count
23h48m34.11s -24d39m21.54s,0.4796,8.4487,Metric Spacetime Anomaly,N/A,NO MATCH,Gasious Substrate Schema,99
23h48m35.31s -24d38m55.22s,0.3414,45.4047,Helical Metric Schema,N/A,NO MATCH,Minkowskian Baseline,68
23h48m35.46s -24d38m21.87s,0.3016,66.315,Solenoidal Metric Schema (Iron),N/A,NO MATCH,Metric Spacetime Anomaly,60
23h48m36.45s -24d38m38.52s,1.5854,74.842,Spacetime Curvature Limit (Black Hole),N/A,NO MATCH,Solenoidal Metric Schema (Iron),56
23h48m35.31s -24d38m32.76s,0.4311,94.713,Trefoil Metric Schema,N/A,NO MATCH,Trefoil Metric Schema,53
23h48m34.29s -24d39m02.36s,0.3617,1.6777,Trefoil Metric Schema,N/A,NO MATCH,Helical Metric Schema,46
23h48m38.39s -24d39m20.36s,0.6664,2.5292,Metric Spacetime Anomaly,N/A,NO MATCH,Localized Torsional Inflection,23
23h48m38.07s -24d38m47.38s,0.5112,1.5776,Metric Spacetime Anomaly,N/A,NO MATCH,Baryonic Metric Substrate,9
23h48m34.50s -24d39m10.35s,0.3703,154.8021,Trefoil Metric Schema,N/A,NO MATCH,Spacetime Curvature Limit (Black Hole),4
23h48m37.06s -24d39m30.46s,0.38,55.2661,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m35.90s -24d39m10.51s,0.288,70.2685,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m35.32s -24d39m12.73s,0.9123,24.3562,Baryonic Metric Substrate,N/A,NO MATCH,,
23h48m35.52s -24d39m28.94s,0.3494,3.8039,Helical Metric Schema,N/A,NO MATCH,,
23h48m37.48s -24d39m33.09s,0.4163,15.7743,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m35.29s -24d38m31.22s,0.7521,19.7992,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m35.24s -24d39m08.48s,1.5245,107.4375,Spacetime Curvature Limit (Black Hole),N/A,NO MATCH,,
23h48m36.11s -24d38m49.78s,0.2754,72.0522,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m35.46s -24d38m56.70s,0.2863,156.0844,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m37.72s -24d38m34.64s,0.3009,38.6097,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m37.53s -24d38m56.20s,0.3201,19.7828,Helical Metric Schema,N/A,NO MATCH,,
23h48m36.87s -24d39m35.55s,0.2059,91.494,Minkowskian Baseline,N/A,NO MATCH,,
23h48m36.09s -24d38m40.25s,0.4601,41.5731,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m37.11s -24d38m56.96s,0.3456,51.4564,Helical Metric Schema,N/A,NO MATCH,,
23h48m37.55s -24d38m42.77s,0.2024,425.0274,Minkowskian Baseline,N/A,NO MATCH,,
23h48m36.95s -24d38m37.08s,0.2211,115.6445,Localized Torsional Inflection,N/A,NO MATCH,,
23h48m34.60s -24d38m46.66s,0.3766,128.7825,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m38.47s -24d38m49.46s,0.2006,361.0543,Minkowskian Baseline,N/A,NO MATCH,,
23h48m33.75s -24d39m19.50s,0.409,32.976,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m37.23s -24d38m57.68s,0.3875,151.0277,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m36.21s -24d38m58.15s,0.2468,172.5547,Localized Torsional Inflection,N/A,NO MATCH,,
23h48m35.98s -24d39m05.86s,0.4075,83.4673,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m34.89s -24d39m28.25s,0.201,99.1344,Minkowskian Baseline,N/A,NO MATCH,,
23h48m36.76s -24d39m21.92s,0.2013,208.866,Minkowskian Baseline,N/A,NO MATCH,,
23h48m34.98s -24d38m43.89s,0.7932,49.1341,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m35.12s -24d38m30.45s,0.1948,56.1959,Minkowskian Baseline,N/A,NO MATCH,,
23h48m35.84s -24d39m18.39s,0.4174,83.922,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m34.97s -24d38m47.25s,0.638,215.3356,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m37.40s -24d38m44.85s,0.4397,0.6616,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m37.13s -24d38m37.96s,0.1896,53.2822,Minkowskian Baseline,N/A,NO MATCH,,
23h48m35.19s -24d39m01.23s,0.2065,98.3637,Minkowskian Baseline,N/A,NO MATCH,,
23h48m33.89s -24d39m00.27s,0.1971,2.6432,Minkowskian Baseline,N/A,NO MATCH,,
23h48m37.16s -24d39m10.87s,0.2916,143.77,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m35.01s -24d39m12.80s,0.7207,27.7428,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m33.96s -24d38m53.25s,0.206,159.4607,Minkowskian Baseline,N/A,NO MATCH,,
23h48m34.01s -24d38m51.06s,0.3159,157.5249,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m35.59s -24d38m41.47s,0.5761,54.2209,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m35.72s -24d38m25.80s,0.5214,8.124,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m34.89s -24d38m52.01s,0.2794,125.6706,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m35.36s -24d38m58.83s,0.2389,27.561,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m35.38s -24d38m57.77s,0.415,19.6887,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m33.80s -24d38m49.59s,0.2007,179.8196,Minkowskian Baseline,N/A,NO MATCH,,
23h48m36.81s -24d38m32.64s,0.2604,26.9184,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m35.73s -24d39m24.61s,0.3074,144.8122,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m37.96s -24d38m59.74s,0.1924,53.3831,Minkowskian Baseline,N/A,NO MATCH,,
23h48m37.29s -24d39m30.85s,0.1655,108.6005,Minkowskian Baseline,N/A,NO MATCH,,
23h48m35.02s -24d39m19.57s,0.2771,325.2906,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m36.05s -24d39m00.67s,0.2308,25.1174,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m33.89s -24d39m11.05s,0.3111,296.9375,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m34.41s -24d39m16.82s,0.308,162.6193,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m36.46s -24d39m10.52s,1.7767,509.0796,Spacetime Curvature Limit (Black Hole),N/A,NO MATCH,,
23h48m36.48s -24d38m29.01s,0.3399,250.383,Helical Metric Schema,N/A,NO MATCH,,
23h48m33.48s -24d38m58.51s,0.4479,45.4038,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m34.58s -24d39m18.24s,0.3173,59.8232,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m36.18s -24d39m31.55s,0.1987,55.3506,Minkowskian Baseline,N/A,NO MATCH,,
23h48m38.02s -24d38m28.66s,0.2522,54.0544,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m35.15s -24d38m37.49s,0.3794,221.454,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m34.82s -24d38m29.40s,0.5093,59.8008,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m38.75s -24d38m56.90s,0.2351,30.6189,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m38.52s -24d39m06.13s,1.0865,94.2345,Baryonic Metric Substrate,N/A,NO MATCH,,
23h48m37.02s -24d38m45.70s,0.2453,43.6495,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m37.87s -24d38m29.86s,0.2554,112.5611,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m34.24s -24d39m03.61s,0.2139,5.162,Minkowskian Baseline,N/A,NO MATCH,,
23h48m34.53s -24d39m20.34s,0.2352,5.7462,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m38.53s -24d38m43.04s,0.2875,20.5301,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m35.87s -24d39m10.05s,0.2181,46.1032,Minkowskian Baseline,N/A,NO MATCH,,
23h48m36.88s -24d38m47.79s,0.5351,4.6044,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m35.90s -24d39m39.64s,0.3053,47.2213,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m34.50s -24d39m28.15s,0.2406,22.5018,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m34.85s -24d39m12.78s,0.3922,203.1923,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m36.53s -24d38m51.30s,0.4964,32.1374,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m34.74s -24d38m35.63s,0.4664,34.2783,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m36.51s -24d39m17.00s,0.3904,150.049,Localized Torsional Inflection,N/A,NO MATCH,,
23h48m34.28s -24d39m17.70s,0.2787,33.8732,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m34.05s -24d38m40.78s,0.1951,439.7548,Minkowskian Baseline,N/A,NO MATCH,,
23h48m33.94s -24d39m20.94s,0.3501,79.2226,Helical Metric Schema,N/A,NO MATCH,,
23h48m37.42s -24d39m00.73s,0.3053,83.5331,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m37.28s -24d38m54.85s,0.8483,115.4495,Baryonic Metric Substrate,N/A,NO MATCH,,
23h48m36.52s -24d39m35.25s,0.306,92.1766,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m34.63s -24d38m31.24s,0.2525,98.8219,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m37.22s -24d38m22.22s,0.4823,162.583,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m33.93s -24d38m53.36s,0.2308,232.9353,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m35.30s -24d39m13.86s,0.449,60.072,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m34.33s -24d39m05.43s,0.1886,119.8476,Minkowskian Baseline,N/A,NO MATCH,,
23h48m36.22s -24d39m03.63s,0.233,69.6685,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m36.72s -24d39m29.85s,0.7772,77.9298,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m35.94s -24d39m12.04s,0.29,119.1377,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m36.58s -24d39m24.71s,0.2312,90.9697,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m36.47s -24d39m06.70s,0.423,216.0161,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m36.19s -24d38m45.76s,0.6898,136.5861,Localized Torsional Inflection,N/A,NO MATCH,,
23h48m37.67s -24d38m40.83s,0.4662,21.721,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m36.80s -24d38m49.72s,0.2774,79.2202,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m38.51s -24d38m48.77s,0.3406,48.4349,Helical Metric Schema,N/A,NO MATCH,,
23h48m37.95s -24d38m48.80s,0.5044,175.5889,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m35.75s -24d39m03.50s,0.2303,186.0114,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m38.21s -24d38m53.62s,0.2726,229.075,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m36.87s -24d38m38.11s,0.2232,54.2582,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m38.46s -24d39m10.14s,0.321,12.3812,Helical Metric Schema,N/A,NO MATCH,,
23h48m36.18s -24d39m11.42s,0.1723,94.2674,Minkowskian Baseline,N/A,NO MATCH,,
23h48m38.46s -24d38m53.52s,0.2822,1.8139,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m33.51s -24d38m57.46s,0.2051,79.1283,Minkowskian Baseline,N/A,NO MATCH,,
23h48m36.83s -24d39m21.53s,0.6464,74.6719,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m36.42s -24d39m13.35s,0.3374,201.3991,Helical Metric Schema,N/A,NO MATCH,,
23h48m36.16s -24d38m40.66s,0.2507,85.3982,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m37.51s -24d39m04.73s,0.223,23.8123,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m37.78s -24d38m44.98s,0.4235,236.9002,Localized Torsional Inflection,N/A,NO MATCH,,
23h48m36.20s -24d38m43.30s,0.2796,148.1591,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m35.66s -24d38m50.11s,0.5671,171.8584,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m34.51s -24d39m26.10s,0.4005,32.9871,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m37.69s -24d39m21.45s,0.2734,83.7653,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m38.74s -24d38m51.54s,0.1941,471.6752,Minkowskian Baseline,N/A,NO MATCH,,
23h48m38.37s -24d39m07.67s,0.3688,51.2003,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m35.96s -24d38m24.45s,1.193,66.7494,Baryonic Metric Substrate,N/A,NO MATCH,,
23h48m38.36s -24d39m07.43s,0.3348,107.513,Helical Metric Schema,N/A,NO MATCH,,
23h48m37.20s -24d39m32.54s,0.3603,413.4849,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m34.65s -24d38m55.55s,0.3421,72.9057,Helical Metric Schema,N/A,NO MATCH,,
23h48m35.08s -24d39m16.48s,0.5617,201.6344,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m36.98s -24d38m35.61s,0.2632,38.403,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m38.36s -24d38m40.71s,0.2446,1.1903,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m34.53s -24d38m26.76s,0.721,548.5394,Localized Torsional Inflection,N/A,NO MATCH,,
23h48m37.87s -24d38m44.89s,0.3433,77.6168,Helical Metric Schema,N/A,NO MATCH,,
23h48m35.26s -24d38m44.53s,0.2304,137.0612,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m35.03s -24d38m35.79s,0.2326,121.8701,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m35.96s -24d38m25.27s,0.452,55.0314,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m38.29s -24d39m01.30s,0.3166,45.1362,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m38.56s -24d38m56.64s,0.1805,186.7348,Minkowskian Baseline,N/A,NO MATCH,,
23h48m37.27s -24d38m55.34s,0.1712,196.8096,Minkowskian Baseline,N/A,NO MATCH,,
23h48m36.37s -24d39m25.73s,0.3909,35.2056,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m38.66s -24d38m46.73s,0.2217,297.2882,Localized Torsional Inflection,N/A,NO MATCH,,
23h48m35.14s -24d39m03.90s,0.2409,376.7433,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m34.90s -24d39m15.81s,0.4343,89.4319,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m34.29s -24d38m56.09s,0.4034,160.125,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m34.76s -24d38m54.76s,0.2143,207.4281,Minkowskian Baseline,N/A,NO MATCH,,
23h48m37.29s -24d39m33.91s,0.262,70.8027,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m36.34s -24d38m30.95s,0.2419,72.6387,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m36.94s -24d38m37.52s,0.2387,10.7605,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m37.24s -24d38m57.28s,0.313,0.0538,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m36.64s -24d39m15.07s,0.4401,46.4414,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m38.09s -24d38m39.46s,0.1963,91.9359,Minkowskian Baseline,N/A,NO MATCH,,
23h48m37.09s -24d38m34.92s,0.2215,10.7168,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m36.54s -24d38m55.12s,0.2812,128.3014,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m34.32s -24d38m27.68s,0.3122,79.2313,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m35.40s -24d38m53.14s,0.2263,117.2769,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m33.80s -24d38m38.25s,0.2114,161.8225,Minkowskian Baseline,N/A,NO MATCH,,
23h48m34.97s -24d38m38.16s,0.389,16.7169,Trefoil Metric Schema,N/A,NO MATCH,,
23h48m35.25s -24d39m16.08s,0.5627,19.5635,Metric Spacetime Anomaly,N/A,NO MATCH,,
23h48m35.05s -24d39m12.15s,0.3315,44.1925,Helical Metric Schema,N/A,NO MATCH,,
23h48m36.79s -24d39m10.55s,0.3036,56.0364,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m34.92s -24d38m38.53s,0.2357,167.7931,Gasious Substrate Schema,N/A,NO MATCH,,
23h48m34.99s -24d39m03.86s,0.3301,5.3312,Helical Metric Schema,N/A,NO MATCH,,
23h48m35.99s -24d38m38.46s,0.301,4.2164,Solenoidal Metric Schema (Iron),N/A,NO MATCH,,
23h48m38.03s -24d39m14.47s,0.56,360.8934,Metric Spacetime Anomaly,N/A,NO MATCH,,
