ra,dec
06 35 07.08 ,-55 56 53.78 
06 35 06.46 ,-55 56 20.95 
06 35 03.00 ,-55 56 34.20 
06 35 06.43 ,-55 56 33.54 
06 35 06.70 ,-55 56 37.87 
06 35 07.79 ,-55 56 54.49 
06 35 03.76 ,-55 56 10.01 
06 35 07.44 ,-55 56 17.28 
06 35 08.80 ,-55 56 39.03 
06 35 06.03 ,-55 57 00.14 
06 35 06.31 ,-55 56 13.76 
06 35 05.39 ,-55 56 17.84 
06 35 04.52 ,-55 57 04.86 
06 35 06.94 ,-55 56 51.62 
06 35 05.21 ,-55 57 16.88 
06 35 07.96 ,-55 56 59.20 
06 35 03.38 ,-55 56 38.57 
06 35 09.85 ,-55 56 47.87 
06 35 04.98 ,-55 56 36.17 
06 35 07.36 ,-55 56 46.67 
06 35 09.23 ,-55 56 21.82 
06 35 07.34 ,-55 56 23.95 
06 35 07.69 ,-55 56 43.55 
06 35 04.06 ,-55 56 08.46 
06 35 04.70 ,-55 57 15.91 
06 35 03.12 ,-55 56 54.36 
06 35 05.34 ,-55 56 21.23 
06 35 05.40 ,-55 56 34.41 
06 35 06.64 ,-55 56 31.30 
06 35 03.55 ,-55 56 16.55 
06 35 06.15 ,-55 56 15.11 
06 35 06.36 ,-55 56 46.22 
06 35 06.93 ,-55 56 40.04 
06 35 05.11 ,-55 57 14.45 
06 35 09.25 ,-55 56 42.06 
06 35 07.47 ,-55 56 16.26 
06 35 05.87 ,-55 56 35.84 
06 35 06.43 ,-55 56 11.93 
06 35 03.95 ,-55 56 25.94 
06 35 09.87 ,-55 56 38.42 
06 35 07.38 ,-55 56 11.54 
06 35 07.80 ,-55 57 07.44 
06 35 07.04 ,-55 56 22.42 
06 35 06.98 ,-55 56 28.32 
06 35 09.39 ,-55 56 40.62 
06 35 08.97 ,-55 56 40.91 
13 11 36.62 ,-01 20 02.19 
13 11 35.34 ,-01 19 54.99 
13 11 34.59 ,-01 19 49.98 
13 11 35.70 ,-01 20 05.46 
13 11 32.97 ,-01 19 59.88 
13 11 36.85 ,-01 20 14.93 
13 11 35.32 ,-01 19 30.03 
13 11 32.85 ,-01 20 24.74 
13 11 34.47 ,-01 19 34.15 
13 11 33.79 ,-01 19 43.19 
13 11 35.45 ,-01 20 23.04 
13 11 36.63 ,-01 19 58.92 
13 11 34.86 ,-01 19 27.58 
13 11 32.34 ,-01 20 15.33 
13 11 33.78 ,-01 20 18.93 
13 11 35.29 ,-01 20 33.43 
13 11 34.92 ,-01 20 22.93 
13 11 34.05 ,-01 19 52.76 
13 11 33.24 ,-01 20 16.51 
13 11 32.88 ,-01 19 51.90 
13 11 33.27 ,-01 19 51.33 
13 11 34.23 ,-01 19 42.33 
13 11 34.60 ,-01 20 04.38 
13 11 34.52 ,-01 19 37.38 
13 11 33.32 ,-01 19 57.19 
13 11 35.82 ,-01 20 29.60 
13 11 36.08 ,-01 20 05.51 
13 11 34.80 ,-01 20 39.90 
13 11 36.54 ,-01 19 43.49 
13 11 33.65 ,-01 19 48.49 
13 11 33.83 ,-01 20 02.65 
13 11 34.14 ,-01 20 36.08 
13 11 36.51 ,-01 20 17.38 
13 11 33.45 ,-01 19 38.28 
13 11 33.23 ,-01 20 13.99 
13 11 34.76 ,-01 19 42.86 
13 11 34.86 ,-01 19 59.13 
13 11 33.92 ,-01 19 43.59 
13 11 33.55 ,-01 20 22.15 
13 11 34.88 ,-01 20 08.30 
13 11 36.48 ,-01 19 55.05 
13 11 34.21 ,-01 20 14.98 
13 11 35.91 ,-01 19 31.84 
13 11 34.56 ,-01 19 49.85 
13 11 34.70 ,-01 20 09.52 
13 11 33.51 ,-01 19 42.38 
13 11 36.29 ,-01 19 57.00 
13 11 34.85 ,-01 20 03.29 
13 11 34.26 ,-01 19 39.06 
13 11 36.21 ,-01 20 05.96 
13 11 35.99 ,-01 19 55.11 
13 11 36.67 ,-01 19 55.64 
13 11 34.23 ,-01 19 59.40 
13 11 35.66 ,-01 20 08.95 
13 11 34.07 ,-01 19 38.75 
13 11 33.25 ,-01 20 04.00 
13 11 35.45 ,-01 20 22.22 
13 11 35.59 ,-01 20 35.53 
13 11 34.40 ,-01 19 57.30 
13 11 35.22 ,-01 20 15.44 
13 11 35.86 ,-01 20 32.99 
13 11 36.92 ,-01 20 12.11 
13 11 34.07 ,-01 20 17.46 
13 11 34.99 ,-01 19 50.29 
13 11 34.64 ,-01 20 02.13 
13 11 34.80 ,-01 19 47.11 
13 11 37.09 ,-01 19 43.62 
13 11 35.33 ,-01 19 51.55 
13 11 33.03 ,-01 20 19.86 
13 11 32.64 ,-01 19 50.83 
13 11 36.20 ,-01 20 02.39 
13 11 35.21 ,-01 20 29.85 
13 11 33.99 ,-01 19 37.75 
13 11 37.50 ,-01 19 51.24 
13 11 35.15 ,-01 20 19.90 
13 11 34.37 ,-01 19 57.86 
13 11 35.60 ,-01 19 50.67 
13 11 35.19 ,-01 20 06.58 
13 11 35.98 ,-01 19 58.52 
13 11 34.73 ,-01 19 42.02 
13 11 36.41 ,-01 19 53.04 
13 11 36.07 ,-01 20 20.19 
13 11 32.88 ,-01 20 11.46 
13 11 33.68 ,-01 20 06.61 
13 11 34.91 ,-01 19 33.01 
13 11 33.43 ,-01 20 30.96 
13 11 36.47 ,-01 20 10.12 
13 11 33.62 ,-01 20 20.77 
13 11 35.55 ,-01 20 41.48 
13 11 34.33 ,-01 19 51.24 
13 11 37.06 ,-01 20 06.51 
13 11 35.30 ,-01 20 36.28 
13 11 34.19 ,-01 20 30.59 
13 11 33.70 ,-01 20 03.43 
13 11 36.34 ,-01 20 15.43 
13 11 34.28 ,-01 20 01.38 
13 11 35.35 ,-01 20 13.76 
13 11 35.57 ,-01 19 50.79 
13 11 35.23 ,-01 20 34.18 
13 11 35.69 ,-01 20 14.79 
13 11 33.70 ,-01 19 44.11 
13 11 35.64 ,-01 20 26.38 
13 11 34.48 ,-01 19 59.37 
13 11 36.63 ,-01 19 43.77 
13 11 35.35 ,-01 20 22.28 
13 11 34.59 ,-01 20 03.41 
13 11 35.34 ,-01 20 23.57 
13 11 35.77 ,-01 19 44.09 
13 11 36.15 ,-01 20 23.76 
13 11 36.57 ,-01 19 56.57 
13 11 36.25 ,-01 20 25.99 
13 11 35.46 ,-01 20 20.74 
13 11 35.33 ,-01 20 16.12 
13 11 35.55 ,-01 19 58.70 
13 11 34.86 ,-01 20 29.59 
13 11 35.35 ,-01 20 15.29 
13 11 35.24 ,-01 20 31.14 
13 11 37.09 ,-01 20 07.20 
13 11 33.95 ,-01 19 29.28 
13 11 34.94 ,-01 19 58.33 
13 11 36.21 ,-01 20 22.51 
13 11 36.03 ,-01 19 31.98 
13 11 36.61 ,-01 20 20.09 
13 11 37.13 ,-01 20 04.82 
13 11 34.26 ,-01 19 54.37 
13 11 35.18 ,-01 20 23.55 
13 11 34.99 ,-01 19 38.42 
13 11 33.14 ,-01 20 05.44 
13 11 36.78 ,-01 19 41.13 
13 11 34.50 ,-01 19 23.00 
13 11 33.41 ,-01 19 47.15 
13 11 33.80 ,-01 19 53.63 
13 11 33.35 ,-01 19 48.61 
13 11 35.17 ,-01 19 31.43 
13 11 35.89 ,-01 19 50.12 
13 11 34.38 ,-01 19 29.41 
13 11 35.68 ,-01 20 30.84 
13 11 32.98 ,-01 20 02.90 
13 11 36.02 ,-01 19 31.89 
13 11 35.03 ,-01 19 56.47 
13 11 33.50 ,-01 19 36.02 
13 11 35.62 ,-01 20 21.74 
13 11 32.96 ,-01 19 55.00 
13 11 36.05 ,-01 19 49.00 
13 11 32.36 ,-01 20 01.77 
13 11 34.97 ,-01 20 39.51 
13 11 37.45 ,-01 19 56.12 
13 11 33.80 ,-01 20 22.72 
13 11 34.32 ,-01 19 32.04 
13 11 33.57 ,-01 19 50.50 
13 11 36.96 ,-01 20 24.27 
13 11 36.02 ,-01 19 34.37 
13 11 35.92 ,-01 19 34.36 
13 11 33.51 ,-01 20 26.37 
13 11 36.78 ,-01 19 57.57 
13 11 34.58 ,-01 19 28.23 
13 11 33.49 ,-01 19 51.70 
13 11 34.61 ,-01 20 05.87 
13 11 35.64 ,-01 19 23.09 
13 11 37.10 ,-01 19 52.91 
13 11 34.88 ,-01 20 17.51 
13 11 35.50 ,-01 19 59.56 
13 11 32.46 ,-01 19 58.59 
13 11 35.18 ,-01 20 15.70 
13 11 35.37 ,-01 20 26.79 
13 11 34.19 ,-01 20 15.64 
13 11 34.02 ,-01 19 37.20 
13 11 35.81 ,-01 19 31.14 
13 11 35.75 ,-01 20 04.23 
13 11 35.54 ,-01 20 13.96 
13 11 35.73 ,-01 20 26.44 
13 11 37.48 ,-01 20 05.78 
13 11 34.83 ,-01 20 08.23 
13 11 35.31 ,-01 20 05.00 
13 11 35.99 ,-01 19 27.71 
13 11 35.93 ,-01 20 16.29 
13 11 36.07 ,-01 19 37.50 
13 11 34.99 ,-01 20 07.23 
13 11 33.44 ,-01 20 12.74 
13 11 33.73 ,-01 19 39.02 
13 11 34.60 ,-01 20 29.99 
13 11 33.25 ,-01 19 37.80 
13 11 36.88 ,-01 20 24.08 
13 11 34.61 ,-01 19 54.58 
13 11 36.23 ,-01 20 26.01 
13 11 34.71 ,-01 19 52.99 
13 11 33.03 ,-01 20 10.15 
13 11 36.81 ,-01 20 14.71 
13 11 36.65 ,-01 20 29.13 
13 11 36.22 ,-01 20 28.17 
13 11 35.62 ,-01 19 30.44 
13 11 37.00 ,-01 19 51.58 
13 11 32.49 ,-01 20 01.26 
13 11 34.10 ,-01 20 02.07 
13 11 35.98 ,-01 19 59.10 
13 11 34.54 ,-01 19 41.35 
13 11 33.16 ,-01 20 09.45 
13 11 36.56 ,-01 20 00.34 
13 11 32.76 ,-01 20 02.31 
13 11 36.67 ,-01 20 04.70 
13 11 35.46 ,-01 19 38.33 
13 11 35.17 ,-01 19 26.93 
13 11 36.06 ,-01 20 03.93 
13 11 37.33 ,-01 20 01.78 
13 11 35.10 ,-01 19 55.36 
13 11 33.77 ,-01 19 41.25 
13 11 37.47 ,-01 20 01.58 
13 11 33.96 ,-01 20 06.29 
13 11 34.93 ,-01 19 43.38 
13 11 34.08 ,-01 19 46.40 
13 11 35.09 ,-01 20 06.28 
13 11 33.46 ,-01 19 55.76 
13 11 34.42 ,-01 19 38.90 
13 11 33.86 ,-01 20 35.04 
13 11 35.39 ,-01 20 29.55 
13 11 34.56 ,-01 20 22.28 
13 11 34.96 ,-01 19 57.35 
13 11 34.73 ,-01 19 47.03 
13 11 33.68 ,-01 20 34.84 
13 11 34.06 ,-01 20 20.08 
13 11 35.79 ,-01 19 37.49 
13 11 36.24 ,-01 20 14.16 
13 11 33.19 ,-01 20 13.67 
13 11 35.52 ,-01 20 12.34 
13 11 35.48 ,-01 19 54.42 
13 11 34.11 ,-01 20 24.59 
13 11 35.46 ,-01 20 16.82 
13 11 35.80 ,-01 19 39.93 
13 11 34.26 ,-01 20 28.72 
13 11 36.25 ,-01 19 44.44 
13 11 35.10 ,-01 20 10.75 
13 11 37.30 ,-01 20 00.04 
13 11 34.60 ,-01 19 34.63 
13 11 35.26 ,-01 19 32.86 
13 11 35.72 ,-01 19 54.16 
13 11 36.14 ,-01 19 26.71 
13 11 36.96 ,-01 19 54.02 
13 11 34.16 ,-01 20 01.60 
13 11 35.14 ,-01 20 20.71 
13 11 35.51 ,-01 20 15.69 
13 11 35.49 ,-01 19 55.30 
13 11 35.88 ,-01 20 29.86 
13 11 36.20 ,-01 19 49.18 
13 11 34.62 ,-01 20 20.88 
13 11 35.70 ,-01 19 58.71 
13 11 36.55 ,-01 19 47.98 
13 11 34.25 ,-01 20 38.52 
13 11 35.75 ,-01 19 50.88 
13 11 36.12 ,-01 19 42.60 
13 11 33.67 ,-01 19 32.86 
13 11 36.00 ,-01 19 37.54 
13 11 34.50 ,-01 20 25.69 
13 11 37.13 ,-01 19 49.74 
13 11 35.90 ,-01 20 12.21 
13 11 33.69 ,-01 20 28.31 
13 11 36.69 ,-01 20 17.31 
13 11 34.89 ,-01 19 50.11 
13 11 33.27 ,-01 19 45.85 
13 11 33.67 ,-01 19 53.75 
13 11 35.86 ,-01 20 10.39 
13 11 36.84 ,-01 20 04.72 
13 11 35.03 ,-01 20 13.16 
13 11 33.91 ,-01 19 55.83 
13 11 32.94 ,-01 19 55.45 
13 11 36.47 ,-01 19 39.61 
13 11 35.30 ,-01 19 54.41 
13 11 34.97 ,-01 20 18.35 
13 11 36.38 ,-01 20 10.42 
13 11 33.13 ,-01 20 07.08 
13 11 32.88 ,-01 20 08.75 
13 11 37.04 ,-01 20 10.57 
13 11 34.00 ,-01 19 43.89 
13 11 36.31 ,-01 20 02.65 
13 11 33.52 ,-01 19 34.57 
13 11 36.87 ,-01 19 41.02 
13 11 34.20 ,-01 19 38.16 
13 11 35.03 ,-01 19 45.57 
13 11 35.07 ,-01 19 58.67 
13 11 35.61 ,-01 20 09.54 
13 11 33.75 ,-01 20 04.41 
13 11 33.74 ,-01 20 01.42 
13 11 35.53 ,-01 20 28.84 
13 11 33.38 ,-01 19 30.46 
13 11 36.80 ,-01 20 22.08 
13 11 34.70 ,-01 19 35.55 
13 11 32.76 ,-01 20 14.34 
13 11 34.55 ,-01 19 53.19 
13 11 33.78 ,-01 20 01.82 
13 11 35.77 ,-01 20 08.96 
13 11 36.15 ,-01 20 34.65 
13 11 32.45 ,-01 19 52.65 
13 11 37.01 ,-01 20 04.50 
13 11 34.33 ,-01 20 04.04 
13 11 35.20 ,-01 19 29.80 
13 11 33.88 ,-01 20 23.75 
13 11 33.44 ,-01 20 06.03 
13 11 35.80 ,-01 20 22.83 
13 11 33.70 ,-01 19 34.12 
13 11 35.29 ,-01 19 46.58 
13 11 35.10 ,-01 20 33.22 
13 11 34.80 ,-01 20 27.73 
13 11 35.94 ,-01 19 47.31 
13 11 33.53 ,-01 20 04.93 
13 11 35.56 ,-01 20 40.67 
13 11 36.65 ,-01 20 22.55 
13 11 37.29 ,-01 19 54.89 
13 11 34.24 ,-01 19 32.87 
13 11 35.70 ,-01 19 36.35 
13 11 34.69 ,-01 20 31.67 
13 11 35.45 ,-01 19 56.06 
13 11 33.75 ,-01 20 23.08 
13 11 33.64 ,-01 19 54.89 
13 11 33.13 ,-01 20 14.23 
13 11 33.64 ,-01 20 20.42 
13 11 36.07 ,-01 19 52.59 
13 11 34.13 ,-01 20 32.49 
13 11 34.37 ,-01 20 08.61 
13 11 32.81 ,-01 19 55.15 
13 11 34.83 ,-01 19 37.33 
13 11 32.96 ,-01 19 56.04 
13 11 35.21 ,-01 20 10.86 
13 11 35.56 ,-01 20 16.47 
13 11 34.43 ,-01 20 08.30 
13 11 34.95 ,-01 19 25.90 
13 11 34.72 ,-01 20 30.49 
13 11 35.48 ,-01 20 20.92 
13 11 34.32 ,-01 19 44.20 
13 11 35.93 ,-01 20 07.54 
13 11 36.36 ,-01 20 24.32 
13 11 34.81 ,-01 19 37.07 
13 11 36.25 ,-01 19 32.97 
13 11 35.02 ,-01 19 32.43 
13 11 34.47 ,-01 20 12.39 
13 11 34.64 ,-01 20 21.29 
13 11 35.67 ,-01 20 35.41 
13 11 35.42 ,-01 20 24.06 
13 11 34.24 ,-01 20 03.31 
13 11 34.59 ,-01 20 02.81 
13 11 36.00 ,-01 19 34.98 
13 11 36.70 ,-01 19 53.77 
13 11 34.79 ,-01 19 42.47 
13 11 35.38 ,-01 19 34.68 
13 11 34.60 ,-01 19 31.06 
13 11 36.16 ,-01 20 28.73 
13 11 36.47 ,-01 20 03.38 
13 11 33.00 ,-01 20 12.69 
13 11 36.40 ,-01 20 26.50 
13 11 37.02 ,-01 19 50.32 
13 11 33.16 ,-01 19 40.01 
13 11 35.49 ,-01 20 27.23 
13 11 34.13 ,-01 20 20.70 
13 11 32.93 ,-01 20 26.14 
13 11 32.86 ,-01 20 02.00 
13 11 37.49 ,-01 20 00.11 
13 11 36.32 ,-01 20 33.43 
13 11 34.67 ,-01 19 31.24 
13 11 33.52 ,-01 20 36.31 
13 11 37.26 ,-01 19 51.84 
13 11 35.25 ,-01 19 42.98 
13 11 34.43 ,-01 19 56.94 
13 11 33.80 ,-01 20 33.98 
13 11 35.45 ,-01 20 25.03 
13 11 33.37 ,-01 20 02.06 
13 11 35.15 ,-01 20 32.78 
13 11 35.28 ,-01 20 23.57 
13 11 34.06 ,-01 20 32.54 
13 11 34.49 ,-01 19 28.99 
13 11 35.48 ,-01 19 29.04 
13 11 36.43 ,-01 20 09.00 
13 11 35.89 ,-01 19 29.20 
13 11 33.34 ,-01 20 28.74 
13 11 34.74 ,-01 20 21.57 
13 11 33.32 ,-01 20 06.92 
13 11 35.62 ,-01 19 52.57 
13 11 36.49 ,-01 19 43.55 
13 11 34.32 ,-01 20 20.55 
13 11 35.82 ,-01 19 33.69 
13 11 34.20 ,-01 19 31.57 
13 11 36.42 ,-01 19 38.28 
13 11 34.49 ,-01 20 00.08 
13 11 35.07 ,-01 20 37.41 
13 11 33.92 ,-01 20 01.33 
13 11 36.25 ,-01 20 23.98 
13 11 32.65 ,-01 20 03.62 
13 11 33.48 ,-01 19 46.78 
13 11 34.38 ,-01 20 08.07 
13 11 32.69 ,-01 20 22.07 
13 11 37.34 ,-01 19 58.49 
13 11 33.14 ,-01 19 53.75 
13 11 35.65 ,-01 20 14.86 
13 11 35.32 ,-01 20 02.25 
13 11 34.82 ,-01 20 05.39 
13 11 36.90 ,-01 20 00.21 
13 11 34.78 ,-01 20 12.20 
13 11 35.36 ,-01 20 13.98 
13 11 35.52 ,-01 19 54.56 
13 11 36.24 ,-01 20 13.33 
13 11 33.66 ,-01 19 54.06 
13 11 34.30 ,-01 20 04.29 
13 11 33.18 ,-01 19 48.80 
13 11 32.55 ,-01 19 53.37 
13 11 35.67 ,-01 19 49.22 
13 11 33.97 ,-01 20 39.15 
13 11 35.91 ,-01 20 35.01 
13 11 36.51 ,-01 19 48.61 
13 11 37.60 ,-01 20 05.71 
13 11 35.02 ,-01 20 41.55 
13 11 34.57 ,-01 19 51.76 
13 11 35.58 ,-01 20 30.92 
13 11 34.88 ,-01 20 11.57 
13 11 35.81 ,-01 20 22.72 
13 11 33.80 ,-01 19 33.57 
13 11 35.61 ,-01 19 43.47 
13 11 34.76 ,-01 19 34.25 
13 11 35.99 ,-01 20 15.20 
13 11 35.14 ,-01 19 55.01 
13 11 34.97 ,-01 20 20.34 
13 11 33.99 ,-01 19 59.48 
02 39 50.86 ,-01 34 25.84 
02 39 50.49 ,-01 34 19.48 
02 39 50.50 ,-01 34 48.42 
02 39 51.04 ,-01 33 57.97 
02 39 48.66 ,-01 33 56.54 
02 39 50.27 ,-01 34 16.62 
02 39 50.50 ,-01 34 41.26 
02 39 51.65 ,-01 34 10.17 
02 39 48.82 ,-01 34 38.11 
02 39 51.97 ,-01 34 37.30 
02 39 48.71 ,-01 34 04.72 
02 39 48.60 ,-01 34 21.56 
02 39 49.52 ,-01 34 24.62 
02 39 49.59 ,-01 34 38.74 
02 39 51.32 ,-01 34 17.09 
02 39 53.10 ,-01 34 06.77 
02 39 49.32 ,-01 33 46.84 
02 39 49.85 ,-01 34 14.04 
02 39 48.44 ,-01 34 35.72 
02 39 51.82 ,-01 34 24.71 
02 39 51.78 ,-01 34 03.78 
02 39 49.52 ,-01 34 22.60 
02 39 50.42 ,-01 34 06.73 
02 39 50.34 ,-01 34 16.16 
02 39 50.49 ,-01 33 42.57 
02 39 50.62 ,-01 34 26.32 
02 39 48.98 ,-01 33 57.27 
02 39 51.42 ,-01 33 47.53 
02 39 49.53 ,-01 34 17.23 
02 39 50.70 ,-01 34 25.47 
02 39 51.68 ,-01 34 33.05 
02 39 49.66 ,-01 34 40.54 
02 39 49.22 ,-01 34 45.52 
02 39 50.17 ,-01 34 09.08 
02 39 51.40 ,-01 34 34.10 
02 39 48.30 ,-01 33 58.43 
02 39 49.35 ,-01 34 50.44 
02 39 49.68 ,-01 34 07.43 
02 39 49.80 ,-01 33 52.69 
02 39 51.45 ,-01 34 03.15 
02 39 51.04 ,-01 33 58.77 
02 39 50.90 ,-01 34 18.24 
02 39 51.47 ,-01 33 55.80 
02 39 50.01 ,-01 33 40.78 
02 39 50.94 ,-01 34 01.79 
02 39 48.91 ,-01 33 58.88 
02 39 49.29 ,-01 33 43.32 
02 39 50.21 ,-01 34 18.30 
02 39 51.54 ,-01 34 40.35 
02 39 52.50 ,-01 34 03.94 
02 39 50.89 ,-01 33 47.48 
02 39 50.21 ,-01 33 58.98 
02 39 50.19 ,-01 34 07.74 
02 39 48.66 ,-01 33 51.86 
02 39 49.05 ,-01 34 24.93 
02 39 52.19 ,-01 33 48.97 
02 39 52.24 ,-01 34 31.78 
02 39 49.11 ,-01 34 02.61 
02 39 50.59 ,-01 34 02.68 
02 39 52.44 ,-01 34 08.52 
02 39 48.12 ,-01 34 16.10 
02 39 51.53 ,-01 34 30.23 
02 39 50.59 ,-01 33 58.24 
02 39 51.79 ,-01 34 04.29 
02 39 48.16 ,-01 34 13.17 
02 39 50.78 ,-01 33 37.69 
02 39 51.60 ,-01 33 43.88 
02 39 49.78 ,-01 34 34.42 
02 39 52.10 ,-01 34 03.14 
02 39 49.96 ,-01 34 41.60 
02 39 48.88 ,-01 34 07.44 
02 39 50.32 ,-01 34 04.90 
02 39 50.60 ,-01 34 44.15 
02 39 49.57 ,-01 34 02.32 
02 39 48.78 ,-01 34 35.30 
02 39 52.77 ,-01 34 28.68 
02 39 50.79 ,-01 34 00.45 
02 39 50.58 ,-01 34 28.87 
02 39 51.07 ,-01 34 18.08 
02 39 49.22 ,-01 34 02.94 
02 39 50.12 ,-01 33 45.58 
02 39 51.50 ,-01 34 20.11 
02 39 49.28 ,-01 34 14.44 
02 39 51.93 ,-01 34 42.71 
02 39 52.25 ,-01 33 54.62 
02 39 50.15 ,-01 33 44.78 
02 39 51.55 ,-01 34 40.57 
02 39 50.49 ,-01 34 21.96 
02 39 52.46 ,-01 33 50.37 
02 39 50.42 ,-01 34 13.35 
02 39 49.82 ,-01 34 19.95 
02 39 49.71 ,-01 34 20.31 
02 39 49.04 ,-01 33 52.40 
02 39 52.77 ,-01 33 56.67 
02 39 50.37 ,-01 33 53.09 
02 39 49.35 ,-01 34 45.00 
02 39 50.00 ,-01 34 01.88 
02 39 51.09 ,-01 34 19.00 
02 39 49.97 ,-01 34 32.89 
02 39 50.74 ,-01 34 38.18 
02 39 49.61 ,-01 33 49.93 
02 39 47.82 ,-01 34 09.87 
02 39 51.13 ,-01 33 49.43 
02 39 48.78 ,-01 34 00.31 
02 39 49.17 ,-01 34 41.30 
02 39 50.00 ,-01 33 47.82 
02 39 51.01 ,-01 34 35.90 
02 39 49.69 ,-01 34 29.84 
02 39 48.67 ,-01 34 06.95 
02 39 49.23 ,-01 34 09.24 
02 39 50.40 ,-01 34 33.49 
02 39 52.18 ,-01 34 42.03 
02 39 49.32 ,-01 34 36.04 
02 39 49.25 ,-01 34 06.57 
02 39 51.57 ,-01 34 01.76 
02 39 48.71 ,-01 33 54.90 
02 39 50.90 ,-01 34 16.51 
02 39 48.76 ,-01 34 31.77 
02 39 51.09 ,-01 34 11.89 
02 39 49.36 ,-01 33 57.10 
02 39 49.51 ,-01 34 34.88 
02 39 48.59 ,-01 34 21.79 
02 39 48.64 ,-01 34 18.38 
02 39 51.71 ,-01 33 53.92 
02 39 50.22 ,-01 34 20.41 
02 39 51.37 ,-01 34 15.14 
02 39 51.14 ,-01 34 22.52 
02 39 50.53 ,-01 34 31.84 
02 39 49.34 ,-01 34 11.79 
02 39 49.04 ,-01 34 21.98 
02 39 51.77 ,-01 34 16.29 
02 39 50.59 ,-01 33 58.14 
02 39 52.32 ,-01 33 56.85 
02 39 50.65 ,-01 34 10.88 
02 39 49.99 ,-01 34 42.67 
02 39 52.34 ,-01 34 16.02 
02 39 49.37 ,-01 33 46.19 
02 39 51.52 ,-01 34 46.68 
02 39 50.83 ,-01 33 49.44 
02 39 52.60 ,-01 33 59.01 
02 39 49.41 ,-01 34 32.21 
02 39 48.12 ,-01 34 11.98 
02 39 48.32 ,-01 34 00.37 
02 39 50.06 ,-01 33 51.57 
02 39 49.59 ,-01 34 34.50 
02 39 52.18 ,-01 34 11.67 
02 39 49.98 ,-01 34 26.15 
02 39 52.03 ,-01 34 31.81 
02 39 48.82 ,-01 34 24.67 
02 39 52.67 ,-01 34 04.77 
02 39 50.35 ,-01 34 22.51 
02 39 50.75 ,-01 34 50.91 
02 39 48.24 ,-01 34 22.24 
02 39 50.87 ,-01 34 21.52 
02 39 48.53 ,-01 34 15.33 
02 39 49.63 ,-01 34 37.17 
02 39 51.90 ,-01 34 40.81 
02 39 49.85 ,-01 34 25.58 
02 39 48.93 ,-01 34 22.47 
02 39 49.48 ,-01 34 36.11 
02 39 49.68 ,-01 34 47.50 
02 39 52.20 ,-01 33 52.28 
02 39 48.70 ,-01 34 11.72 
02 39 52.67 ,-01 34 16.15 
02 39 51.96 ,-01 34 16.16 
02 39 49.64 ,-01 34 22.77 
02 39 50.38 ,-01 33 57.31 
02 39 49.84 ,-01 34 34.05 
02 39 49.96 ,-01 33 42.58 
02 39 50.91 ,-01 34 33.89 
02 39 49.91 ,-01 34 04.29 
02 39 50.43 ,-01 34 46.93 
02 39 48.64 ,-01 34 07.28 
02 39 48.70 ,-01 34 28.32 
02 39 50.27 ,-01 33 46.86 
02 39 51.20 ,-01 34 36.13 
02 39 49.02 ,-01 34 06.60 
02 39 51.08 ,-01 34 50.07 
02 39 51.88 ,-01 34 27.32 
02 39 52.34 ,-01 34 25.13 
02 39 50.30 ,-01 34 54.45 
02 39 49.63 ,-01 34 37.95 
02 39 49.73 ,-01 34 25.67 
02 39 50.44 ,-01 34 39.72 
02 39 52.68 ,-01 34 19.65 
02 39 50.89 ,-01 34 54.33 
02 39 50.99 ,-01 34 40.89 
02 39 52.11 ,-01 34 31.39 
02 39 50.38 ,-01 34 50.97 
02 39 49.26 ,-01 33 53.19 
02 39 50.12 ,-01 34 14.63 
02 39 52.27 ,-01 34 16.16 
02 39 49.78 ,-01 33 57.37 
02 39 49.48 ,-01 34 39.38 
02 39 50.13 ,-01 34 48.76 
02 39 50.50 ,-01 33 54.35 
02 39 48.03 ,-01 34 21.94 
02 39 51.85 ,-01 34 01.79 
02 39 52.35 ,-01 34 03.28 
02 39 50.31 ,-01 34 16.35 
02 39 51.47 ,-01 34 11.51 
02 39 49.53 ,-01 34 03.44 
02 39 51.65 ,-01 33 43.61 
02 39 51.28 ,-01 34 31.64 
02 39 49.03 ,-01 34 36.52 
02 39 49.17 ,-01 34 09.17 
02 39 52.55 ,-01 34 25.35 
02 39 51.80 ,-01 33 52.22 
02 39 49.11 ,-01 33 55.56 
02 39 48.42 ,-01 34 06.32 
02 39 48.31 ,-01 34 33.31 
02 39 51.04 ,-01 33 43.64 
02 39 49.27 ,-01 34 12.15 
02 39 49.37 ,-01 33 58.41 
02 39 51.69 ,-01 34 05.63 
02 39 50.49 ,-01 33 54.67 
02 39 50.08 ,-01 33 48.25 
02 39 48.22 ,-01 34 02.20 
02 39 52.03 ,-01 34 14.43 
02 39 52.54 ,-01 34 22.62 
02 39 48.71 ,-01 33 48.71 
02 39 51.89 ,-01 34 05.07 
02 39 52.00 ,-01 33 53.30 
02 39 49.29 ,-01 34 35.92 
02 39 50.91 ,-01 34 55.42 
02 39 52.21 ,-01 34 26.59 
02 39 48.21 ,-01 34 21.56 
02 39 49.05 ,-01 34 39.73 
02 39 50.13 ,-01 33 45.89 
02 39 48.51 ,-01 34 26.81 
02 39 51.96 ,-01 34 35.10 
02 39 51.69 ,-01 34 11.36 
02 39 51.09 ,-01 34 09.56 
02 39 51.87 ,-01 34 45.14 
02 39 50.03 ,-01 34 09.59 
